2,2,0.619048
3,3,0.293207
4,8,0.325255
5,22,0.299186
6,27,0.450743
7,20,0.380952
8,14,0.318027
9,15,0.542063
10,18,0.496032
11,10,0.326190
12,6,0.416667
13,6,0.456349
14,9,0.451058
15,8,0.494048
17,8,0.571429
18,2,0.285714
20,5,0.442857
21,1,0.559524
22,3,0.678571
23,3,0.400794
25,1,0.714286
26,1,0.547619
31,1,0.714286
32,1,0.714286
