3,1,0.404762
4,1,0.642857
6,1,0.357143
7,5,0.564286
8,14,0.503401
9,20,0.627976
10,35,0.590816
11,41,0.595238
12,22,0.614177
13,12,0.631944
14,14,0.647959
15,13,0.634615
16,4,0.714286
17,6,0.684524
18,3,0.670635
